c73882_g1	CYP71B36	45.52	435	225	6	30	462	15	439	2e-135	398
c69540_g1	CYP76C4	46.42	489	249	7	20	497	18	504	1e-147	431
c69978_g3	CYP94D2	50.77	390	177	6	38	415	31	417	5e-129	380
c38943_g1	CYP82C2	36.84	19	12	0	79	97	222	240	2.2	21.6
c155185_g1	CYP98A9	32.00	25	17	0	14	38	420	444	1.1	20.0
c71012_g2	CYP89A6	51.65	242	109	3	1	238	190	427	2e-82	253
c68277_g1	CYP86A1	71.03	504	144	1	11	514	7	508	0.0	757
c12883_g1	CYP734A1	64.20	81	25	1	1	77	418	498	1e-34	118
c69978_g1	CYP75B1	37.50	40	21	1	7	42	197	236	1.4	21.9
c109552_g1	CYP705A24	38.89	36	19	1	6	41	326	358	4e-04	30.8
c42394_g1	CYP78A5	56.04	91	37	1	26	113	26	116	5e-26	96.3
c73633_g1	CYP81D4	48.54	515	230	11	18	525	6	492	2e-161	467
c129257_g1	CYP718	54.55	11	5	0	4	14	260	270	7.5	18.1
c71578_g1	CYP97A3	75.00	556	127	4	39	584	35	588	0.0	827
c70542_g1	CYP75B1	43.58	514	276	7	9	515	2	508	9e-164	473
c71872_g1	CYP96A1	48.13	507	242	7	12	498	8	513	3e-168	484
c63908_g1	CYP77A4	63.55	502	180	3	19	519	12	511	0.0	645
c72142_g1	CYP704A2	52.34	512	239	2	4	514	3	510	0.0	550
c124030_g1	CYP71B10	45.45	22	11	1	1	22	18	38	1.9	20.0
c72610_g1	CYP71B37	40.67	418	231	9	2	412	84	491	3e-107	324
c37390_g1	B98666	23.29	73	51	3	32	102	11	80	0.50	24.3
c4441_g1	CYP71A16	44.44	18	10	0	52	69	397	414	7.2	21.9
c59574_g1	CYP90B1	58.52	393	142	1	36	407	39	431	2e-175	499
c68875_g1	CYP71A22	46.28	471	239	7	28	494	27	487	1e-143	421
c8314_g1	CYP71B18	36.96	46	28	1	17	61	118	163	0.004	28.1
c551_g1	CYP98A9	70.00	10	3	0	22	31	449	458	0.75	22.3
c99471_g1	CYP712A2	43.33	30	15	2	14	42	51	79	0.57	21.2
c80363_g1	CYP734A1	65.13	304	99	5	3	305	25	322	4e-142	410
c100371_g1	CYP96A1	55.10	49	22	0	1	49	465	513	4e-13	57.4
c51653_g1	CYP90A1	69.33	75	23	0	50	124	31	105	2e-32	114
c49696_g1	CYP82G1	42.11	57	27	2	1	52	459	514	7e-07	39.3
c65621_g1	CYP710A1	52.13	94	43	1	7	100	6	97	1e-27	100
c14351_g1	CYP96A12	40.74	27	16	0	94	120	76	102	0.032	27.3
c71039_g2	CYP710A1	60.00	10	4	0	10	19	420	429	5.0	19.2
c66512_g1	CYP90A1	65.60	468	132	7	47	514	30	468	0.0	581
c135701_g1	CYP88A4	26.09	23	17	0	6	28	43	65	0.69	20.4
c132111_g1	CYP71B8	31.98	172	110	3	1	172	312	476	4e-25	96.7
c18454_g2	CYP89A9	35.29	34	20	1	45	76	98	131	1.3	21.9
c48020_g1	CYP73A5	72.06	68	19	0	64	131	43	110	3e-29	105
c71724_g1	CYP78A7	66.20	432	136	5	1	429	107	531	0.0	580
c6601_g2	CYP72A11	32.98	94	56	3	32	121	106	196	1e-08	46.6
c58192_g1	CYP71B23	55.41	74	32	1	1	73	316	389	1e-24	90.5
c8550_g1	CYP51G1	34.31	239	150	3	1	235	176	411	4e-45	154
c140290_g1	CYP706A7	62.50	56	21	0	1	56	330	385	2e-19	75.9
c77414_g1	CYP98A3	86.55	171	23	0	1	171	312	482	1e-111	325
c90244_g1	CYP710A1	42.45	106	59	1	5	110	315	418	4e-27	99.0
c114903_g1	CYP710A1	44.17	120	63	2	5	122	315	432	3e-29	105
c70564_g2	CYP722A1	27.72	101	62	3	69	169	157	246	0.75	26.2
c65944_g1	CYP81D5	48.25	514	229	9	8	512	3	488	9e-164	473
c90615_g1	CYP703A2	41.94	31	14	1	37	63	98	128	0.29	22.3
c108953_g1	CYP712A1	40.00	35	19	1	1	33	118	152	0.088	25.0
c122247_g1	CYP709B2	46.15	26	14	0	45	70	311	336	5e-04	30.8
c137425_g1	CYP706A4	33.80	71	46	1	11	81	312	381	6e-10	49.3
c727_g1	CYP73A5	82.95	129	22	0	1	129	252	380	4e-74	227
c86628_g1	CYP71B8	34.88	86	55	1	1	86	319	403	4e-11	52.8
c97822_g1	CYP83A1	38.98	59	36	0	6	64	30	88	4e-09	46.2
